WILLIAMS COLLEGE,2003,8128.0
WASHINGTON UNIVERSITY IN ST LOUIS,2003,14500.0
DARTMOUTH COLLEGE,2003,10492.0
PRINCETON UNIVERSITY,2003,4302.5
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2003,14563.0
DUKE UNIVERSITY,2003,14725.0
UNIVERSITY OF PENNSYLVANIA,2003,16948.0
SWARTHMORE COLLEGE,2003,15625.0
RICE UNIVERSITY,2003,7350.0
STANFORD UNIVERSITY,2003,8351.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2004,5500.0
HARVEY MUDD COLLEGE,2004,13402.5
POMONA COLLEGE,2004,5670.0
YALE UNIVERSITY,2004,13720.0
UNIVERSITY OF CHICAGO,2004,14207.5
NORTHWESTERN UNIVERSITY,2004,12335.5
AMHERST COLLEGE,2004,7639.0
HARVARD UNIVERSITY,2004,5500.0
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2004,6375.0
WILLIAMS COLLEGE,2004,6088.0
WASHINGTON UNIVERSITY IN ST LOUIS,2004,14500.0
DARTMOUTH COLLEGE,2004,11000.0
PRINCETON UNIVERSITY,2004,3115.0
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2004,14842.0
DUKE UNIVERSITY,2004,15050.0
UNIVERSITY OF PENNSYLVANIA,2004,17075.0
SWARTHMORE COLLEGE,2004,14785.0
RICE UNIVERSITY,2004,7425.0
STANFORD UNIVERSITY,2004,7271.5
CALIFORNIA INSTITUTE OF TECHNOLOGY,2005,5500.0
HARVEY MUDD COLLEGE,2005,14412.5
POMONA COLLEGE,2005,5500.0
YALE UNIVERSITY,2005,13476.5
UNIVERSITY OF CHICAGO,2005,14131.0
NORTHWESTERN UNIVERSITY,2005,12551.0
AMHERST COLLEGE,2005,7000.0
HARVARD UNIVERSITY,2005,7850.5
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2005,6195.0
WILLIAMS COLLEGE,2005,6075.0
WASHINGTON UNIVERSITY IN ST LOUIS,2005,14500.0
DARTMOUTH COLLEGE,2005,11000.0
PRINCETON UNIVERSITY,2005,5500.0
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2005,14500.0
DUKE UNIVERSITY,2005,15225.0
UNIVERSITY OF PENNSYLVANIA,2005,17111.0
SWARTHMORE COLLEGE,2005,15125.0
RICE UNIVERSITY,2005,7175.0
STANFORD UNIVERSITY,2005,7167.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2006,6062.5
HARVEY MUDD COLLEGE,2006,14500.0
POMONA COLLEGE,2006,6577.0
YALE UNIVERSITY,2006,12784.0
UNIVERSITY OF CHICAGO,2006,14365.0
NORTHWESTERN UNIVERSITY,2006,12396.0
AMHERST COLLEGE,2006,8447.5
HARVARD UNIVERSITY,2006,8184.0
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2006,6125.0
WILLIAMS COLLEGE,2006,6733.5
WASHINGTON UNIVERSITY IN ST LOUIS,2006,14500.0
DARTMOUTH COLLEGE,2006,10447.0
PRINCETON UNIVERSITY,2006,5500.0
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2006,14500.0
DUKE UNIVERSITY,2006,14819.0
UNIVERSITY OF PENNSYLVANIA,2006,16719.5
SWARTHMORE COLLEGE,2006,15625.0
RICE UNIVERSITY,2006,7144.0
STANFORD UNIVERSITY,2006,7625.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2007,6208.0
HARVEY MUDD COLLEGE,2007,13312.5
POMONA COLLEGE,2007,6413.5
YALE UNIVERSITY,2007,12190.0
UNIVERSITY OF CHICAGO,2007,14638.5
NORTHWESTERN UNIVERSITY,2007,12667.0
AMHERST COLLEGE,2007,9581.5
HARVARD UNIVERSITY,2007,8658.5
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2007,6498.0
WILLIAMS COLLEGE,2007,8400.0
WASHINGTON UNIVERSITY IN ST LOUIS,2007,14500.0
DARTMOUTH COLLEGE,2007,10306.0
PRINCETON UNIVERSITY,2007,6125.0
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2007,13257.5
DUKE UNIVERSITY,2007,13740.0
UNIVERSITY OF PENNSYLVANIA,2007,16125.0
SWARTHMORE COLLEGE,2007,15084.5
RICE UNIVERSITY,2007,6825.0
STANFORD UNIVERSITY,2007,7167.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2008,7500.0
HARVEY MUDD COLLEGE,2008,12625.0
POMONA COLLEGE,2008,6375.0
YALE UNIVERSITY,2008,11400.0
UNIVERSITY OF CHICAGO,2008,14500.0
NORTHWESTERN UNIVERSITY,2008,13000.0
AMHERST COLLEGE,2008,9000.0
HARVARD UNIVERSITY,2008,6000.0
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2008,8125.0
WILLIAMS COLLEGE,2008,7500.0
WASHINGTON UNIVERSITY IN ST LOUIS,2008,14500.0
DARTMOUTH COLLEGE,2008,9777.0
PRINCETON UNIVERSITY,2008,7354.5
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2008,10750.0
DUKE UNIVERSITY,2008,11254.0
UNIVERSITY OF PENNSYLVANIA,2008,16152.5
SWARTHMORE COLLEGE,2008,13880.0
RICE UNIVERSITY,2008,7768.5
STANFORD UNIVERSITY,2008,7462.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2009,7687.5
HARVEY MUDD COLLEGE,2009,15073.0
POMONA COLLEGE,2009,7500.0
YALE UNIVERSITY,2009,9462.0
UNIVERSITY OF CHICAGO,2009,14280.0
NORTHWESTERN UNIVERSITY,2009,13815.0
AMHERST COLLEGE,2009,7237.5
HARVARD UNIVERSITY,2009,6000.0
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2009,9418.0
WILLIAMS COLLEGE,2009,7465.0
WASHINGTON UNIVERSITY IN ST LOUIS,2009,15737.5
DARTMOUTH COLLEGE,2009,9300.5
PRINCETON UNIVERSITY,2009,7500.0
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2009,10500.0
DUKE UNIVERSITY,2009,8405.0
UNIVERSITY OF PENNSYLVANIA,2009,16500.0
SWARTHMORE COLLEGE,2009,14125.0
RICE UNIVERSITY,2009,8764.0
STANFORD UNIVERSITY,2009,7500.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2010,11191.0
HARVEY MUDD COLLEGE,2010,20125.0
POMONA COLLEGE,2010,7500.0
YALE UNIVERSITY,2010,7500.0
UNIVERSITY OF CHICAGO,2010,15650.0
NORTHWESTERN UNIVERSITY,2010,15209.0
AMHERST COLLEGE,2010,7500.0
HARVARD UNIVERSITY,2010,6000.0
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2010,11275.0
WILLIAMS COLLEGE,2010,8707.0
WASHINGTON UNIVERSITY IN ST LOUIS,2010,17125.0
DARTMOUTH COLLEGE,2010,9626.5
PRINCETON UNIVERSITY,2010,7650.0
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2010,10500.0
DUKE UNIVERSITY,2010,7500.0
UNIVERSITY OF PENNSYLVANIA,2010,17125.0
SWARTHMORE COLLEGE,2010,15000.0
RICE UNIVERSITY,2010,9225.0
STANFORD UNIVERSITY,2010,8645.0
FRANKLIN W. OLIN COLLEGE OF ENGINEERING,2010,11250.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2011,14622.0
HARVEY MUDD COLLEGE,2011,21512.5
POMONA COLLEGE,2011,9500.0
YALE UNIVERSITY,2011,9500.0
UNIVERSITY OF CHICAGO,2011,17125.0
NORTHWESTERN UNIVERSITY,2011,16061.5
AMHERST COLLEGE,2011,9181.5
HARVARD UNIVERSITY,2011,6000.0
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2011,13026.0
WILLIAMS COLLEGE,2011,11000.0
WASHINGTON UNIVERSITY IN ST LOUIS,2011,18644.0
DARTMOUTH COLLEGE,2011,10137.0
PRINCETON UNIVERSITY,2011,7943.5
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2011,12500.0
DUKE UNIVERSITY,2011,7300.0
UNIVERSITY OF PENNSYLVANIA,2011,17750.0
SWARTHMORE COLLEGE,2011,15000.0
RICE UNIVERSITY,2011,8581.5
STANFORD UNIVERSITY,2011,11125.0
FRANKLIN W. OLIN COLLEGE OF ENGINEERING,2011,7375.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2012,16295.0
HARVEY MUDD COLLEGE,2012,21500.0
POMONA COLLEGE,2012,10138.0
YALE UNIVERSITY,2012,11250.0
UNIVERSITY OF CHICAGO,2012,17500.0
NORTHWESTERN UNIVERSITY,2012,17500.0
AMHERST COLLEGE,2012,9893.0
HARVARD UNIVERSITY,2012,6250.0
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2012,13576.0
WILLIAMS COLLEGE,2012,12000.0
WASHINGTON UNIVERSITY IN ST LOUIS,2012,19000.0
DARTMOUTH COLLEGE,2012,10500.0
PRINCETON UNIVERSITY,2012,7500.0
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2012,14790.0
DUKE UNIVERSITY,2012,6500.0
UNIVERSITY OF PENNSYLVANIA,2012,19500.0
SWARTHMORE COLLEGE,2012,17350.0
RICE UNIVERSITY,2012,7694.0
STANFORD UNIVERSITY,2012,11500.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2013,14583.0
HARVEY MUDD COLLEGE,2013,25000.0
POMONA COLLEGE,2013,8561.0
YALE UNIVERSITY,2013,12000.0
UNIVERSITY OF CHICAGO,2013,17610.0
NORTHWESTERN UNIVERSITY,2013,18234.0
AMHERST COLLEGE,2013,10453.0
HARVARD UNIVERSITY,2013,7500.0
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2013,13000.0
WILLIAMS COLLEGE,2013,11248.0
WASHINGTON UNIVERSITY IN ST LOUIS,2013,19500.0
DARTMOUTH COLLEGE,2013,10695.5
PRINCETON UNIVERSITY,2013,7500.0
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2013,17125.0
DUKE UNIVERSITY,2013,6569.0
UNIVERSITY OF PENNSYLVANIA,2013,19500.0
SWARTHMORE COLLEGE,2013,17718.5
RICE UNIVERSITY,2013,7727.0
STANFORD UNIVERSITY,2013,11500.0
FRANKLIN W OLIN COLLEGE OF ENGINEERING,2013,17400.0
